purchase_order_id,order_date,supplier_id,component_id,quantity,received_quantity,defective_quantity,unit_cost_eur,delivery_delay_days,lithium_index,metals_index,industrial_energy_index
PO-002801,2024-09-15,SUP-019,CMP-005,1029,1029,40,116.55,1,107.62,94.03,111.94
PO-003307,2024-09-15,SUP-033,CMP-001,994,994,12,9.58,-1,107.62,94.03,111.94
PO-002185,2024-09-15,SUP-033,CMP-005,5782,5782,148,114.1,3,107.62,94.03,111.94
PO-003532,2024-09-15,SUP-019,CMP-000,4352,4352,84,32.79,5,107.62,94.03,111.94
PO-002113,2024-09-16,SUP-045,CMP-000,2730,2730,24,31.19,2,107.52,94.03,111.85
PO-000445,2024-09-16,SUP-025,CMP-005,1669,1669,20,122.29,4,107.52,94.03,111.85
PO-002238,2024-09-17,SUP-050,CMP-006,768,768,20,27.68,-1,107.42,94.04,111.76
PO-001237,2024-09-17,SUP-023,CMP-009,4601,4601,25,14.23,1,107.42,94.04,111.76
PO-000818,2024-09-17,SUP-013,CMP-005,3333,3333,37,129.35,1,107.42,94.04,111.76
PO-003768,2024-09-17,SUP-031,CMP-005,4430,4430,85,124.22,0,107.42,94.04,111.76
PO-004054,2024-09-17,SUP-022,CMP-004,1639,1639,20,78.03,0,107.42,94.04,111.76
PO-002600,2024-09-18,SUP-041,CMP-008,999,999,20,17.34,-3,107.32,94.04,111.66
PO-004543,2024-09-18,SUP-013,CMP-004,2513,2513,61,81.78,6,107.32,94.04,111.66
PO-002966,2024-09-18,SUP-037,CMP-000,5969,5969,26,34.1,2,107.32,94.04,111.66
PO-000588,2024-09-18,SUP-028,CMP-005,4508,4508,139,116.49,2,107.32,94.04,111.66
PO-003811,2024-09-19,SUP-016,CMP-000,5764,5764,89,33.73,2,107.22,94.05,111.57
PO-004763,2024-09-19,SUP-017,CMP-008,1681,1681,15,16.85,-2,107.22,94.05,111.57
PO-002659,2024-09-19,SUP-052,CMP-004,232,232,7,78.68,4,107.22,94.05,111.57
PO-003185,2024-09-19,SUP-027,CMP-005,3482,3482,16,121.41,6,107.22,94.05,111.57
PO-002722,2024-09-19,SUP-021,CMP-008,1604,1604,10,18.13,-2,107.22,94.05,111.57
PO-003052,2024-09-19,SUP-013,CMP-000,3232,3232,76,33.89,4,107.22,94.05,111.57
PO-004671,2024-09-20,SUP-036,CMP-004,564,564,6,75.92,0,107.12,94.06,111.48
PO-001336,2024-09-20,SUP-051,CMP-001,4943,4943,76,9.15,0,107.12,94.06,111.48
PO-000968,2024-09-20,SUP-040,CMP-004,3354,3354,15,82.85,2,107.12,94.06,111.48
PO-001331,2024-09-20,SUP-053,CMP-004,300,300,4,81.72,3,107.12,94.06,111.48
PO-003431,2024-09-20,SUP-008,CMP-002,5838,5838,53,4.81,-1,107.12,94.06,111.48
PO-001560,2024-09-20,SUP-025,CMP-002,442,442,14,4.86,4,107.12,94.06,111.48
PO-004365,2024-09-20,SUP-007,CMP-006,1581,1581,34,27.13,7,107.12,94.06,111.48
PO-002054,2024-09-21,SUP-003,CMP-006,1172,1172,19,28.39,1,107.02,94.07,111.39
PO-001842,2024-09-21,SUP-038,CMP-000,2169,2169,21,31.43,6,107.02,94.07,111.39
PO-000377,2024-09-21,SUP-004,CMP-001,336,336,4,9.26,2,107.02,94.07,111.39
PO-001012,2024-09-21,SUP-029,CMP-007,338,338,8,42.28,0,107.02,94.07,111.39
PO-000771,2024-09-21,SUP-032,CMP-000,5005,5005,99,34.19,1,107.02,94.07,111.39
PO-001231,2024-09-22,SUP-012,CMP-002,3709,3709,50,4.86,-1,106.92,94.08,111.29
PO-000027,2024-09-22,SUP-001,CMP-001,2622,2622,23,9.22,-2,106.92,94.08,111.29
PO-001870,2024-09-23,SUP-047,CMP-000,4382,4382,28,33.11,4,106.82,94.09,111.2
PO-002917,2024-09-23,SUP-022,CMP-004,5039,5039,41,78.87,-2,106.82,94.09,111.2
PO-002127,2024-09-23,SUP-041,CMP-002,5593,5593,52,5.02,-1,106.82,94.09,111.2
PO-000662,2024-09-23,SUP-026,CMP-000,2822,2822,116,34.17,3,106.82,94.09,111.2
PO-000406,2024-09-24,SUP-010,CMP-000,4975,4975,16,32.07,6,106.72,94.1,111.11
PO-002586,2024-09-24,SUP-006,CMP-002,4329,4329,57,4.65,-2,106.72,94.1,111.11
PO-004091,2024-09-25,SUP-032,CMP-005,1864,1864,43,121.74,6,106.62,94.12,111.02
PO-002429,2024-09-25,SUP-028,CMP-008,5559,5559,99,18.23,5,106.62,94.12,111.02
PO-002481,2024-09-25,SUP-028,CMP-005,5999,5999,46,117.09,-4,106.62,94.12,111.02
PO-000311,2024-09-25,SUP-027,CMP-005,884,884,2,119.91,0,106.62,94.12,111.02
PO-003356,2024-09-25,SUP-018,CMP-003,2300,2300,24,7.27,3,106.62,94.12,111.02
PO-004537,2024-09-26,SUP-046,CMP-002,2534,2534,38,5.1,4,106.52,94.13,110.93
PO-001988,2024-09-26,SUP-024,CMP-000,3069,3069,153,35.28,2,106.52,94.13,110.93
PO-002597,2024-09-26,SUP-022,CMP-002,2621,2621,31,4.66,4,106.52,94.13,110.93
PO-002236,2024-09-26,SUP-011,CMP-006,4908,4908,141,28.14,3,106.52,94.13,110.93
PO-000498,2024-09-26,SUP-045,CMP-000,4067,4067,9,33.3,-1,106.52,94.13,110.93
PO-000511,2024-09-27,SUP-035,CMP-008,4025,4025,25,18.55,4,106.42,94.15,110.84
PO-002262,2024-09-27,SUP-019,CMP-005,3949,3949,67,124.16,-1,106.42,94.15,110.84
PO-002838,2024-09-27,SUP-021,CMP-000,2976,2976,26,34.03,1,106.42,94.15,110.84
PO-003920,2024-09-27,SUP-053,CMP-006,604,604,8,28.4,2,106.42,94.15,110.84
PO-000586,2024-09-28,SUP-000,CMP-000,5920,5920,105,32.89,-2,106.32,94.17,110.75
PO-000505,2024-09-28,SUP-044,CMP-002,4609,4609,75,4.87,6,106.32,94.17,110.75
PO-003344,2024-09-28,SUP-038,CMP-001,4536,4536,82,9.46,2,106.32,94.17,110.75
PO-004606,2024-09-28,SUP-020,CMP-005,2937,2937,28,122.13,2,106.32,94.17,110.75
PO-004362,2024-09-28,SUP-042,CMP-004,4909,4909,26,73.94,7,106.32,94.17,110.75
PO-003869,2024-09-29,SUP-034,CMP-003,1031,1031,3,7.08,1,106.22,94.19,110.66
PO-000452,2024-09-29,SUP-045,CMP-000,3878,3878,16,32.41,26,106.22,94.19,110.66
PO-000413,2024-09-29,SUP-045,CMP-008,781,781,3,18.93,1,106.22,94.19,110.66
PO-002903,2024-09-29,SUP-039,CMP-009,4427,4427,45,13.04,7,106.22,94.19,110.66
PO-002076,2024-09-29,SUP-015,CMP-004,1717,1717,63,81.46,10,106.22,94.19,110.66
PO-002298,2024-09-30,SUP-026,CMP-003,827,827,12,7.02,-1,106.12,94.21,110.57
PO-000624,2024-09-30,SUP-010,CMP-006,1557,1557,7,27.54,1,106.12,94.21,110.57
PO-000805,2024-09-30,SUP-036,CMP-004,2373,2373,14,78.24,2,106.12,94.21,110.57
PO-003782,2024-09-30,SUP-011,CMP-004,4929,4929,68,74.21,-3,106.12,94.21,110.57
PO-003130,2024-09-30,SUP-038,CMP-001,2255,2255,28,8.56,4,106.12,94.21,110.57
PO-002981,2024-10-01,SUP-026,CMP-004,3171,3171,110,79.0,-1,106.02,94.23,110.48
PO-002222,2024-10-01,SUP-026,CMP-001,490,490,13,9.21,1,106.02,94.23,110.48
PO-000944,2024-10-01,SUP-015,CMP-001,4653,4653,118,9.34,8,106.02,94.23,110.48
PO-002947,2024-10-01,SUP-018,CMP-002,5707,5707,97,4.81,0,106.02,94.23,110.48
PO-002911,2024-10-01,SUP-013,CMP-007,5791,5791,153,43.25,2,106.02,94.23,110.48
PO-002110,2024-10-01,SUP-053,CMP-001,3722,3722,60,9.55,0,106.02,94.23,110.48
PO-003113,2024-10-01,SUP-045,CMP-000,1246,1246,11,32.99,1,106.02,94.23,110.48
PO-000417,2024-10-01,SUP-050,CMP-004,5951,5951,75,74.91,-4,106.02,94.23,110.48
PO-000457,2024-10-02,SUP-027,CMP-005,2171,2171,9,115.88,6,105.92,94.25,110.4
PO-000836,2024-10-02,SUP-039,CMP-009,4908,4908,34,13.08,4,105.92,94.25,110.4
PO-003484,2024-10-02,SUP-019,CMP-005,2534,2534,67,115.55,2,105.92,94.25,110.4
PO-000710,2024-10-02,SUP-024,CMP-002,2184,2184,30,4.85,-2,105.92,94.25,110.4
PO-001999,2024-10-02,SUP-045,CMP-006,187,187,1,28.16,1,105.92,94.25,110.4
PO-004539,2024-10-03,SUP-027,CMP-005,1425,1425,11,119.99,1,105.81,94.28,110.31
PO-003089,2024-10-03,SUP-035,CMP-008,1579,1579,15,17.22,5,105.81,94.28,110.31
PO-001203,2024-10-03,SUP-016,CMP-001,2382,2382,38,8.83,-4,105.81,94.28,110.31
PO-003338,2024-10-03,SUP-018,CMP-005,3872,3872,40,114.34,2,105.81,94.28,110.31
PO-000004,2024-10-03,SUP-020,CMP-001,1744,1744,16,9.83,-1,105.81,94.28,110.31
PO-003323,2024-10-04,SUP-048,CMP-002,2355,2355,5,4.72,3,105.71,94.3,110.22
PO-001135,2024-10-04,SUP-053,CMP-009,2344,2344,23,12.88,0,105.71,94.3,110.22
PO-002724,2024-10-04,SUP-027,CMP-007,2053,2053,5,43.48,2,105.71,94.3,110.22
PO-004557,2024-10-04,SUP-017,CMP-007,3104,3104,18,41.59,2,105.71,94.3,110.22
PO-003086,2024-10-04,SUP-018,CMP-007,5669,5669,104,44.41,0,105.71,94.3,110.22
PO-003703,2024-10-04,SUP-036,CMP-005,5658,5658,36,118.89,0,105.71,94.3,110.22
PO-004157,2024-10-04,SUP-013,CMP-000,2880,2880,136,32.84,5,105.71,94.3,110.22
PO-001279,2024-10-05,SUP-018,CMP-009,4835,4835,121,14.57,-4,105.61,94.33,110.13
PO-004584,2024-10-05,SUP-007,CMP-001,4568,4568,33,9.58,1,105.61,94.33,110.13
PO-002883,2024-10-05,SUP-010,CMP-009,5561,5561,9,13.74,-1,105.61,94.33,110.13
PO-003167,2024-10-05,SUP-004,CMP-007,776,776,16,44.94,0,105.61,94.33,110.13
PO-002988,2024-10-06,SUP-004,CMP-005,1500,1500,10,120.0,3,105.51,94.36,110.05
PO-001625,2024-10-06,SUP-033,CMP-006,4682,4682,80,29.99,2,105.51,94.36,110.05
PO-004271,2024-10-06,SUP-031,CMP-008,3472,3472,81,17.48,0,105.51,94.36,110.05
PO-000902,2024-10-06,SUP-029,CMP-000,4249,4249,77,30.89,4,105.51,94.36,110.05
PO-000057,2024-10-06,SUP-014,CMP-008,1968,1968,14,16.05,0,105.51,94.36,110.05
PO-004215,2024-10-06,SUP-034,CMP-000,2976,2976,31,32.6,-4,105.51,94.36,110.05
PO-000920,2024-10-06,SUP-046,CMP-004,4681,4681,52,79.19,5,105.51,94.36,110.05
PO-002851,2024-10-06,SUP-052,CMP-001,3492,3492,86,9.71,4,105.51,94.36,110.05
PO-002652,2024-10-06,SUP-040,CMP-008,458,458,2,18.84,2,105.51,94.36,110.05
PO-003168,2024-10-06,SUP-013,CMP-004,295,295,11,77.89,3,105.51,94.36,110.05
PO-002059,2024-10-06,SUP-003,CMP-001,1525,1525,48,9.5,3,105.51,94.36,110.05
PO-001360,2024-10-06,SUP-025,CMP-004,5553,5553,96,80.95,1,105.51,94.36,110.05
PO-002786,2024-10-07,SUP-024,CMP-004,1428,1428,23,82.55,2,105.41,94.39,109.96
PO-004159,2024-10-07,SUP-016,CMP-009,3125,3125,44,12.79,2,105.41,94.39,109.96
PO-003673,2024-10-07,SUP-018,CMP-009,4463,4463,80,12.75,0,105.41,94.39,109.96
PO-001047,2024-10-07,SUP-032,CMP-002,4561,4561,81,4.96,5,105.41,94.39,109.96
PO-000226,2024-10-07,SUP-038,CMP-005,5245,5245,63,116.14,3,105.41,94.39,109.96
PO-001841,2024-10-07,SUP-050,CMP-007,5643,5643,80,42.39,-3,105.41,94.39,109.96
PO-002057,2024-10-07,SUP-046,CMP-007,2781,2781,46,43.1,4,105.41,94.39,109.96
PO-001179,2024-10-08,SUP-010,CMP-001,4406,4406,21,9.91,-3,105.3,94.42,109.88
PO-003564,2024-10-08,SUP-004,CMP-002,3854,3854,80,4.63,-3,105.3,94.42,109.88
PO-003799,2024-10-08,SUP-003,CMP-004,4902,4902,45,79.63,5,105.3,94.42,109.88
PO-000792,2024-10-08,SUP-001,CMP-001,5291,5291,134,9.58,-3,105.3,94.42,109.88
PO-003076,2024-10-08,SUP-002,CMP-000,2222,2222,67,30.41,4,105.3,94.42,109.88
PO-002983,2024-10-08,SUP-007,CMP-002,1693,1693,15,4.78,2,105.3,94.42,109.88
PO-003452,2024-10-09,SUP-035,CMP-007,2174,2174,27,45.06,1,105.2,94.45,109.79
PO-000228,2024-10-09,SUP-034,CMP-000,1792,1792,5,32.43,3,105.2,94.45,109.79
PO-000446,2024-10-10,SUP-042,CMP-007,4168,4168,27,42.47,1,105.1,94.48,109.71
PO-003966,2024-10-10,SUP-014,CMP-004,5062,5062,14,74.84,3,105.1,94.48,109.71
PO-002102,2024-10-10,SUP-008,CMP-009,2742,2742,37,13.29,-2,105.1,94.48,109.71
PO-000109,2024-10-10,SUP-035,CMP-000,3644,3644,42,31.23,3,105.1,94.48,109.71
PO-001568,2024-10-10,SUP-044,CMP-004,2876,2876,77,80.82,2,105.1,94.48,109.71
PO-004180,2024-10-10,SUP-048,CMP-004,815,815,3,77.95,1,105.1,94.48,109.71
PO-003563,2024-10-10,SUP-018,CMP-008,3849,3849,58,18.15,4,105.1,94.48,109.71
PO-000574,2024-10-11,SUP-044,CMP-009,2431,2431,17,13.21,4,105.0,94.52,109.63
PO-002051,2024-10-11,SUP-052,CMP-007,1337,1337,26,44.16,1,105.0,94.52,109.63
PO-001386,2024-10-11,SUP-005,CMP-004,954,954,11,80.03,1,105.0,94.52,109.63
PO-001428,2024-10-11,SUP-035,CMP-003,4803,4803,29,7.24,3,105.0,94.52,109.63
PO-004074,2024-10-12,SUP-023,CMP-004,1765,1765,11,79.71,-1,104.9,94.55,109.54
PO-000785,2024-10-12,SUP-006,CMP-004,4748,4748,52,80.12,10,104.9,94.55,109.54
PO-002969,2024-10-12,SUP-013,CMP-000,494,494,14,31.92,2,104.9,94.55,109.54
PO-002079,2024-10-12,SUP-007,CMP-004,4454,4454,62,77.75,3,104.9,94.55,109.54
PO-000666,2024-10-12,SUP-021,CMP-009,5225,5225,223,12.97,3,104.9,94.55,109.54
PO-002395,2024-10-12,SUP-040,CMP-000,1841,1841,24,31.82,-3,104.9,94.55,109.54
PO-002201,2024-10-12,SUP-022,CMP-003,401,401,3,7.06,2,104.9,94.55,109.54
PO-001511,2024-10-13,SUP-017,CMP-007,1590,1590,74,44.66,3,104.79,94.59,109.46
PO-001131,2024-10-13,SUP-044,CMP-005,1218,1218,11,119.76,4,104.79,94.59,109.46
PO-001642,2024-10-13,SUP-043,CMP-000,4375,4375,25,33.97,6,104.79,94.59,109.46
PO-001211,2024-10-13,SUP-000,CMP-009,266,266,4,13.1,1,104.79,94.59,109.46
PO-001790,2024-10-13,SUP-022,CMP-001,1593,1593,15,9.35,1,104.79,94.59,109.46
PO-003630,2024-10-13,SUP-000,CMP-009,5690,5690,42,13.37,1,104.79,94.59,109.46
PO-000451,2024-10-14,SUP-010,CMP-009,2295,2295,23,13.14,-4,104.69,94.62,109.38
PO-000817,2024-10-14,SUP-024,CMP-005,1222,1222,26,115.65,1,104.69,94.62,109.38
PO-004528,2024-10-14,SUP-049,CMP-004,5033,5033,32,78.24,-2,104.69,94.62,109.38
PO-000606,2024-10-14,SUP-047,CMP-002,891,891,3,4.77,3,104.69,94.62,109.38
PO-001315,2024-10-15,SUP-028,CMP-000,4332,4332,60,34.37,2,104.59,94.66,109.3
PO-004604,2024-10-15,SUP-020,CMP-001,3200,3200,17,9.72,2,104.59,94.66,109.3
PO-001476,2024-10-15,SUP-029,CMP-004,989,989,14,70.14,5,104.59,94.66,109.3
PO-004380,2024-10-15,SUP-039,CMP-009,834,834,11,13.41,1,104.59,94.66,109.3
PO-001837,2024-10-15,SUP-029,CMP-007,851,851,28,42.99,0,104.59,94.66,109.3
PO-003469,2024-10-15,SUP-028,CMP-008,3267,3267,43,18.36,0,104.59,94.66,109.3
PO-001918,2024-10-16,SUP-026,CMP-005,1800,1800,65,141.81,3,104.49,94.7,109.22
PO-000717,2024-10-16,SUP-043,CMP-005,3628,3628,53,122.02,2,104.49,94.7,109.22
PO-001093,2024-10-16,SUP-048,CMP-004,4146,4146,7,80.48,2,104.49,94.7,109.22
PO-004538,2024-10-16,SUP-015,CMP-004,5284,5284,167,78.19,7,104.49,94.7,109.22
PO-004722,2024-10-17,SUP-021,CMP-009,3107,3107,55,13.49,3,104.39,94.74,109.14
PO-002824,2024-10-17,SUP-024,CMP-009,4535,4535,129,13.88,-2,104.39,94.74,109.14
PO-001189,2024-10-17,SUP-026,CMP-004,4435,4435,74,80.43,1,104.39,94.74,109.14
PO-001374,2024-10-17,SUP-051,CMP-003,1998,1998,29,7.2,-1,104.39,94.74,109.14
PO-001944,2024-10-17,SUP-019,CMP-000,3062,3062,42,34.69,-2,104.39,94.74,109.14
PO-000357,2024-10-17,SUP-028,CMP-001,4490,4490,30,9.71,3,104.39,94.74,109.14
PO-002959,2024-10-17,SUP-045,CMP-004,2337,2337,14,77.82,-1,104.39,94.74,109.14
PO-002566,2024-10-17,SUP-032,CMP-004,3554,3554,45,75.78,3,104.39,94.74,109.14
PO-000335,2024-10-18,SUP-009,CMP-008,2137,2137,26,18.47,5,104.28,94.79,109.06
PO-003191,2024-10-18,SUP-020,CMP-002,2717,2717,58,4.68,1,104.28,94.79,109.06
PO-003304,2024-10-18,SUP-038,CMP-005,2553,2553,49,111.74,2,104.28,94.79,109.06
PO-003374,2024-10-18,SUP-050,CMP-009,1746,1746,15,12.96,2,104.28,94.79,109.06
PO-002853,2024-10-18,SUP-051,CMP-000,1295,1295,20,32.73,0,104.28,94.79,109.06
PO-002614,2024-10-18,SUP-003,CMP-009,5133,5133,325,13.93,-2,104.28,94.79,109.06
PO-001681,2024-10-18,SUP-007,CMP-006,3612,3612,81,28.02,3,104.28,94.79,109.06
PO-002932,2024-10-19,SUP-046,CMP-003,5468,5468,37,6.99,2,104.18,94.83,108.98
PO-000347,2024-10-19,SUP-029,CMP-004,3883,3883,25,74.89,2,104.18,94.83,108.98
PO-003181,2024-10-19,SUP-024,CMP-005,304,304,13,116.96,1,104.18,94.83,108.98
PO-002417,2024-10-19,SUP-023,CMP-001,661,661,4,9.77,2,104.18,94.83,108.98
PO-003761,2024-10-19,SUP-043,CMP-005,565,565,13,116.98,3,104.18,94.83,108.98
PO-001248,2024-10-20,SUP-012,CMP-000,4058,4058,46,33.66,4,104.08,94.87,108.91
PO-003072,2024-10-21,SUP-022,CMP-004,5122,5122,33,76.59,1,103.98,94.92,108.83
PO-003713,2024-10-21,SUP-019,CMP-004,537,537,7,81.76,3,103.98,94.92,108.83
PO-003578,2024-10-21,SUP-046,CMP-004,5882,5882,66,74.86,0,103.98,94.92,108.83
PO-002427,2024-10-21,SUP-029,CMP-003,5550,5550,116,7.15,4,103.98,94.92,108.83
PO-002446,2024-10-22,SUP-030,CMP-001,2369,2369,33,8.82,4,103.88,94.96,108.75
PO-000300,2024-10-22,SUP-016,CMP-002,3185,3185,64,4.73,1,103.88,94.96,108.75
PO-002052,2024-10-22,SUP-016,CMP-006,4694,4694,59,27.78,1,103.88,94.96,108.75
PO-002505,2024-10-22,SUP-010,CMP-004,2460,2460,17,74.19,-1,103.88,94.96,108.75
PO-001383,2024-10-22,SUP-048,CMP-005,1284,1284,2,119.23,1,103.88,94.96,108.75
PO-000396,2024-10-22,SUP-041,CMP-002,4323,4323,81,4.77,-2,103.88,94.96,108.75
PO-000326,2024-10-22,SUP-016,CMP-001,5572,5572,26,9.43,2,103.88,94.96,108.75
PO-003674,2024-10-23,SUP-013,CMP-003,2077,2077,25,7.5,3,103.78,95.01,108.68
PO-000559,2024-10-23,SUP-026,CMP-004,4172,4172,98,78.76,0,103.78,95.01,108.68
PO-001174,2024-10-23,SUP-044,CMP-004,1772,1772,47,74.29,2,103.78,95.01,108.68
PO-001586,2024-10-23,SUP-009,CMP-003,5313,5313,37,6.94,-2,103.78,95.01,108.68
PO-003889,2024-10-23,SUP-010,CMP-004,1712,1712,8,75.46,2,103.78,95.01,108.68
PO-000367,2024-10-23,SUP-036,CMP-001,1577,1577,4,9.12,2,103.78,95.01,108.68
PO-000484,2024-10-24,SUP-009,CMP-004,5315,5315,53,76.06,5,103.67,95.06,108.6
PO-003686,2024-10-24,SUP-042,CMP-007,3751,3751,44,42.04,3,103.67,95.06,108.6
PO-003746,2024-10-24,SUP-026,CMP-003,193,193,7,7.41,1,103.67,95.06,108.6
PO-001355,2024-10-25,SUP-012,CMP-001,4486,4486,107,9.51,0,103.57,95.11,108.53
PO-001358,2024-10-25,SUP-006,CMP-004,1543,1543,29,74.01,2,103.57,95.11,108.53
PO-004730,2024-10-25,SUP-019,CMP-005,4938,4938,146,125.27,-3,103.57,95.11,108.53
PO-001479,2024-10-25,SUP-049,CMP-001,2794,2794,46,9.38,1,103.57,95.11,108.53
PO-001873,2024-10-25,SUP-003,CMP-004,5471,5471,131,82.65,-2,103.57,95.11,108.53
PO-002841,2024-10-26,SUP-042,CMP-008,1589,1589,11,18.13,4,103.47,95.16,108.46
PO-002846,2024-10-26,SUP-036,CMP-004,4850,4850,15,77.64,3,103.47,95.16,108.46
PO-002666,2024-10-26,SUP-004,CMP-003,5310,5310,54,7.26,0,103.47,95.16,108.46
PO-002270,2024-10-26,SUP-025,CMP-008,3090,3090,91,17.75,1,103.47,95.16,108.46
PO-003373,2024-10-26,SUP-049,CMP-004,807,807,8,74.51,1,103.47,95.16,108.46
PO-004544,2024-10-26,SUP-053,CMP-005,5486,5486,50,120.96,2,103.47,95.16,108.46
PO-002687,2024-10-26,SUP-005,CMP-005,5262,5262,65,120.87,4,103.47,95.16,108.46
PO-001699,2024-10-27,SUP-034,CMP-004,1844,1844,6,78.62,2,103.37,95.21,108.38
PO-002685,2024-10-27,SUP-000,CMP-004,3467,3467,62,74.67,5,103.37,95.21,108.38
PO-001096,2024-10-27,SUP-007,CMP-009,3265,3265,49,13.4,3,103.37,95.21,108.38
PO-002783,2024-10-27,SUP-051,CMP-005,3743,3743,63,120.07,5,103.37,95.21,108.38
PO-000297,2024-10-27,SUP-050,CMP-000,1670,1670,48,30.28,0,103.37,95.21,108.38
PO-002805,2024-10-27,SUP-030,CMP-004,1476,1476,50,76.14,7,103.37,95.21,108.38
PO-003960,2024-10-27,SUP-036,CMP-005,4628,4628,72,115.44,3,103.37,95.21,108.38
PO-000869,2024-10-27,SUP-035,CMP-004,4068,4068,57,76.8,5,103.37,95.21,108.38
PO-002108,2024-10-29,SUP-028,CMP-000,891,891,13,33.64,-1,103.17,95.32,108.24
PO-003508,2024-10-29,SUP-047,CMP-005,3313,3313,26,135.86,3,103.17,95.32,108.24
PO-001652,2024-10-29,SUP-006,CMP-004,4498,4498,78,78.18,1,103.17,95.32,108.24
PO-002534,2024-10-29,SUP-009,CMP-003,4310,4310,70,7.36,-1,103.17,95.32,108.24
PO-001376,2024-10-29,SUP-012,CMP-002,5781,5781,167,4.91,1,103.17,95.32,108.24
PO-003764,2024-10-30,SUP-011,CMP-000,1453,1453,10,33.27,2,103.07,95.38,108.17
PO-001589,2024-10-30,SUP-023,CMP-003,5863,5863,13,7.57,2,103.07,95.38,108.17
PO-001489,2024-10-30,SUP-021,CMP-003,1992,1992,16,6.64,-3,103.07,95.38,108.17
PO-000909,2024-10-30,SUP-043,CMP-004,4827,4827,30,79.8,5,103.07,95.38,108.17
PO-002876,2024-10-31,SUP-006,CMP-005,2514,2514,56,121.25,-2,102.97,95.43,108.1
PO-000277,2024-10-31,SUP-024,CMP-009,203,203,2,12.25,3,102.97,95.43,108.1
PO-000192,2024-10-31,SUP-004,CMP-009,1400,1400,42,13.48,-1,102.97,95.43,108.1
PO-004135,2024-10-31,SUP-039,CMP-004,439,439,3,75.68,4,102.97,95.43,108.1
PO-001733,2024-10-31,SUP-051,CMP-007,1242,1242,27,44.68,3,102.97,95.43,108.1
PO-000939,2024-10-31,SUP-008,CMP-004,4078,4078,55,80.57,-2,102.97,95.43,108.1
PO-003539,2024-10-31,SUP-008,CMP-004,2408,2408,21,73.9,-3,102.97,95.43,108.1
PO-002047,2024-10-31,SUP-007,CMP-008,1146,1146,12,17.89,2,102.97,95.43,108.1
PO-003441,2024-11-01,SUP-014,CMP-001,3800,3800,40,9.45,-1,102.87,95.49,108.03
PO-002432,2024-11-01,SUP-019,CMP-004,250,250,5,75.13,-1,102.87,95.49,108.03
PO-000414,2024-11-01,SUP-052,CMP-005,1406,1406,29,118.54,1,102.87,95.49,108.03
PO-002769,2024-11-01,SUP-009,CMP-002,4802,4802,43,5.01,1,102.87,95.49,108.03
PO-000360,2024-11-01,SUP-017,CMP-006,4724,4724,36,29.1,1,102.87,95.49,108.03
PO-001872,2024-11-01,SUP-051,CMP-001,5164,5164,105,9.62,5,102.87,95.49,108.03
PO-003753,2024-11-02,SUP-035,CMP-009,4234,4234,25,12.75,7,102.76,95.55,107.97
PO-001766,2024-11-02,SUP-013,CMP-007,2089,2089,89,43.29,4,102.76,95.55,107.97
PO-003597,2024-11-02,SUP-005,CMP-003,4181,4181,89,7.21,2,102.76,95.55,107.97
PO-001429,2024-11-02,SUP-049,CMP-002,4355,4355,152,4.8,2,102.76,95.55,107.97
PO-001300,2024-11-02,SUP-040,CMP-002,1047,1047,3,4.76,4,102.76,95.55,107.97
PO-003570,2024-11-03,SUP-019,CMP-003,1065,1065,36,7.72,0,102.66,95.61,107.9
PO-000213,2024-11-03,SUP-036,CMP-009,5009,5009,26,12.33,7,102.66,95.61,107.9
PO-000415,2024-11-03,SUP-006,CMP-006,1111,1111,6,28.54,2,102.66,95.61,107.9
PO-004442,2024-11-03,SUP-014,CMP-009,1173,1173,7,12.97,3,102.66,95.61,107.9
PO-002719,2024-11-03,SUP-034,CMP-000,3670,3670,12,30.76,-1,102.66,95.61,107.9
PO-004287,2024-11-04,SUP-030,CMP-003,846,846,10,7.28,29,102.56,95.67,107.83
PO-004211,2024-11-04,SUP-051,CMP-008,2271,2271,59,17.9,2,102.56,95.67,107.83
PO-000021,2024-11-04,SUP-049,CMP-006,452,452,8,27.56,1,102.56,95.67,107.83
PO-000477,2024-11-04,SUP-023,CMP-004,2733,2733,11,79.6,-1,102.56,95.67,107.83
PO-000980,2024-11-05,SUP-053,CMP-008,4508,4508,86,16.96,1,102.46,95.73,107.77
PO-003816,2024-11-05,SUP-051,CMP-000,3721,3721,73,30.84,4,102.46,95.73,107.77
PO-002706,2024-11-06,SUP-050,CMP-007,472,472,3,43.88,0,102.37,95.79,107.7
PO-000700,2024-11-06,SUP-046,CMP-001,3615,3615,42,9.07,2,102.37,95.79,107.7
PO-004293,2024-11-06,SUP-037,CMP-005,1474,1474,31,127.29,-1,102.37,95.79,107.7
PO-002319,2024-11-06,SUP-012,CMP-008,4318,4318,164,17.96,1,102.37,95.79,107.7
PO-003082,2024-11-06,SUP-019,CMP-009,3620,3620,67,13.7,-3,102.37,95.79,107.7
PO-001053,2024-11-06,SUP-003,CMP-000,5699,5699,174,31.63,0,102.37,95.79,107.7
PO-001655,2024-11-06,SUP-003,CMP-001,3434,3434,78,9.25,1,102.37,95.79,107.7
PO-000387,2024-11-06,SUP-008,CMP-009,298,298,8,12.62,0,102.37,95.79,107.7
PO-002056,2024-11-06,SUP-037,CMP-005,5349,5349,48,116.09,2,102.37,95.79,107.7
