purchase_order_id,order_date,supplier_id,component_id,quantity,received_quantity,defective_quantity,unit_cost_eur,delivery_delay_days,lithium_index,metals_index,industrial_energy_index,supplier_name,country,country_risk,contract_tier,component,commodity_family,standard_unit_cost_eur,commodity_exposure,energy_exposure,actual_spend_eur,standard_spend_eur,ppv_eur,price_variance_pct,defect_rate,on_time,month,anomaly_score,is_anomaly,anomaly_reason
PO-000140,2024-07-02,SUP-030,CMP-004,3632,3632,117,80.58,6,113.72,96.52,118.79,Supplier B05,CZ,17,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,292666.56,268768.0,23898.559999999998,8.891891891891879,0.0322136563876652,False,2024-07,1.7826,False,Multivariate exception
PO-002093,2024-07-03,SUP-027,CMP-006,3128,3128,6,28.22,3,113.66,96.47,118.72,Supplier B02,CZ,17,Preferred,Thermal management plate,Aluminium,28.0,0.16,0.24,88272.16,87584.0,688.1600000000035,0.7857142857142785,0.0019181585677749361,False,2024-07,0.3816,False,Multivariate exception
PO-002551,2024-07-03,SUP-018,CMP-005,2124,2124,15,120.03,-1,113.66,96.47,118.72,Supplier A19,CN,42,Preferred,Battery management system,Electronics,118.0,0.08,0.09,254943.72,250632.0,4311.720000000001,1.7203389830508398,0.007062146892655367,True,2024-07,0.0,False,Multivariate exception
PO-002083,2024-07-03,SUP-045,CMP-002,5337,5337,39,5.23,0,113.66,96.47,118.72,Supplier B20,DE,12,Approved,Cell casing,Aluminium,4.8,0.22,0.2,27912.510000000002,25617.6,2294.9100000000035,8.958333333333357,0.007307476110174255,True,2024-07,0.8757,False,Multivariate exception
PO-001843,2024-07-04,SUP-050,CMP-005,3708,3708,19,125.88,5,113.6,96.41,118.64,Supplier B25,CZ,17,Strategic,Battery management system,Electronics,118.0,0.08,0.09,466763.04,437544.0,29219.03999999998,6.67796610169491,0.005124056094929882,False,2024-07,0.9555,False,Multivariate exception
PO-000806,2024-07-04,SUP-026,CMP-004,4864,4864,183,81.46,-1,113.6,96.41,118.64,Supplier B01,DE,12,Approved,Battery cell,Multi-material,74.0,0.52,0.18,396221.43999999994,359936.0,36285.439999999944,10.081081081081077,0.037623355263157895,True,2024-07,1.8732,False,Multivariate exception
PO-004339,2024-07-04,SUP-014,CMP-001,413,413,3,9.06,0,113.6,96.41,118.64,Supplier A15,DE,12,Strategic,Anode graphite,Graphite,9.4,0.47,0.13,3741.78,3882.2000000000003,-140.42000000000007,-3.6170212765957444,0.007263922518159807,True,2024-07,0.0,False,Multivariate exception
PO-003396,2024-07-04,SUP-003,CMP-007,3889,3889,79,46.48,3,113.6,96.41,118.64,Supplier A04,KR,21,Approved,Module housing,Aluminium,42.0,0.18,0.26,180760.72,163338.0,17422.72,10.666666666666668,0.020313705322705065,False,2024-07,1.2636,False,Multivariate exception
PO-004449,2024-07-04,SUP-039,CMP-004,1121,1121,13,79.12,3,113.6,96.41,118.64,Supplier B14,PT,15,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,88693.52,82954.0,5739.520000000004,6.918918918918915,0.01159678858162355,False,2024-07,0.7168,False,Multivariate exception
PO-002033,2024-07-05,SUP-043,CMP-004,1587,1587,13,83.6,1,113.54,96.36,118.56,Supplier B18,CZ,17,Approved,Battery cell,Multi-material,74.0,0.52,0.18,132673.19999999998,117438.0,15235.199999999983,12.972972972972974,0.008191556395715185,True,2024-07,1.4049,False,Multivariate exception
PO-000157,2024-07-05,SUP-039,CMP-007,2066,2066,17,44.09,4,113.54,96.36,118.56,Supplier B14,PT,15,Preferred,Module housing,Aluminium,42.0,0.18,0.26,91089.94,86772.0,4317.940000000002,4.97619047619049,0.008228460793804453,False,2024-07,0.6712,False,Multivariate exception
PO-000733,2024-07-05,SUP-027,CMP-007,1508,1508,2,43.55,4,113.54,96.36,118.56,Supplier B02,CZ,17,Preferred,Module housing,Aluminium,42.0,0.18,0.26,65673.4,63336.0,2337.399999999994,3.6904761904761774,0.001326259946949602,False,2024-07,0.6003,False,Multivariate exception
PO-004654,2024-07-05,SUP-009,CMP-009,2678,2678,18,13.39,3,113.54,96.36,118.56,Supplier A10,CN,42,Preferred,Pack seal & insulation,Polymers,13.0,0.06,0.14,35858.42,34814.0,1044.4199999999983,3.0000000000000027,0.006721433905899925,False,2024-07,0.3921,False,Multivariate exception
PO-002813,2024-07-06,SUP-041,CMP-004,5730,5730,42,81.92,-4,113.48,96.3,118.48,Supplier B16,SE,10,Strategic,Battery cell,Multi-material,74.0,0.52,0.18,469401.60000000003,424020.0,45381.600000000035,10.702702702702705,0.007329842931937173,True,2024-07,1.1056,False,Multivariate exception
PO-002452,2024-07-06,SUP-047,CMP-004,3399,3399,14,80.73,4,113.48,96.3,118.48,Supplier B22,HU,24,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,274401.27,251526.0,22875.27000000002,9.094594594594607,0.004118858487790526,False,2024-07,1.0612,False,Multivariate exception
PO-003866,2024-07-06,SUP-003,CMP-006,5455,5455,307,30.3,-2,113.48,96.3,118.48,Supplier A04,KR,21,Approved,Thermal management plate,Aluminium,28.0,0.16,0.24,165286.5,152740.0,12546.5,8.214285714285708,0.05627864344637947,True,2024-07,2.841,True,High defect rate
PO-000371,2024-07-06,SUP-046,CMP-006,1129,1129,10,28.74,2,113.48,96.3,118.48,Supplier B21,KR,21,Preferred,Thermal management plate,Aluminium,28.0,0.16,0.24,32447.46,31612.0,835.4599999999991,2.642857142857147,0.008857395925597875,True,2024-07,0.1956,False,Multivariate exception
PO-003280,2024-07-06,SUP-026,CMP-002,5855,5855,102,4.84,-4,113.48,96.3,118.48,Supplier B01,DE,12,Approved,Cell casing,Aluminium,4.8,0.22,0.2,28338.2,28104.0,234.20000000000073,0.8333333333333304,0.017421007685738683,True,2024-07,0.3086,False,Multivariate exception
PO-001718,2024-07-06,SUP-010,CMP-005,500,500,1,119.47,0,113.48,96.3,118.48,Supplier A11,DE,12,Approved,Battery management system,Electronics,118.0,0.08,0.09,59735.0,59000.0,735.0,1.2457627118644066,0.002,True,2024-07,0.0,False,Multivariate exception
PO-003046,2024-07-07,SUP-023,CMP-004,3321,3321,50,92.48,1,113.42,96.25,118.4,Supplier A24,DE,12,Approved,Battery cell,Multi-material,74.0,0.52,0.18,307126.08,245754.0,61372.080000000016,24.972972972972983,0.015055706112616682,True,2024-07,2.9912,True,High unit-price variance
PO-000882,2024-07-07,SUP-022,CMP-000,4600,4600,36,34.35,1,113.42,96.25,118.4,Supplier A23,DE,12,Preferred,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,158010.0,142600.0,15410.0,10.806451612903235,0.00782608695652174,True,2024-07,1.1193,False,Multivariate exception
PO-003936,2024-07-07,SUP-053,CMP-002,5367,5367,84,5.71,2,113.42,96.25,118.4,Supplier C02,CZ,17,Preferred,Cell casing,Aluminium,4.8,0.22,0.2,30645.57,25761.6,4883.970000000001,18.958333333333343,0.015651201788708775,True,2024-07,2.2111,False,High unit-price variance
PO-003252,2024-07-07,SUP-006,CMP-002,5345,5345,55,4.78,0,113.42,96.25,118.4,Supplier A07,CN,42,Preferred,Cell casing,Aluminium,4.8,0.22,0.2,25549.100000000002,25656.0,-106.89999999999782,-0.4166666666666541,0.01028999064546305,True,2024-07,0.0,False,Multivariate exception
PO-000050,2024-07-07,SUP-006,CMP-002,1510,1510,12,4.96,5,113.42,96.25,118.4,Supplier A07,CN,42,Preferred,Cell casing,Aluminium,4.8,0.22,0.2,7489.6,7248.0,241.60000000000036,3.3333333333333437,0.007947019867549669,False,2024-07,0.7748,False,Multivariate exception
PO-000320,2024-07-07,SUP-045,CMP-004,2278,2278,7,83.69,2,113.42,96.25,118.4,Supplier B20,DE,12,Approved,Battery cell,Multi-material,74.0,0.52,0.18,190645.82,168572.0,22073.820000000007,13.09459459459459,0.0030728709394205445,True,2024-07,1.4337,False,Multivariate exception
PO-004136,2024-07-07,SUP-049,CMP-000,3360,3360,105,32.93,0,113.42,96.25,118.4,Supplier B24,FI,9,Preferred,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,110644.8,104160.0,6484.800000000003,6.225806451612903,0.03125,True,2024-07,1.2796,False,Multivariate exception
PO-003804,2024-07-07,SUP-048,CMP-000,666,666,2,34.75,4,113.42,96.25,118.4,Supplier B23,PL,19,Preferred,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,23143.5,20646.0,2497.5,12.096774193548377,0.003003003003003003,False,2024-07,1.4107,False,Multivariate exception
PO-002971,2024-07-08,SUP-025,CMP-005,4440,4440,73,124.45,2,113.36,96.2,118.32,Supplier A26,KR,21,Preferred,Battery management system,Electronics,118.0,0.08,0.09,552558.0,523920.0,28638.0,5.46610169491526,0.01644144144144144,True,2024-07,0.5197,False,Multivariate exception
PO-003315,2024-07-08,SUP-017,CMP-001,1891,1891,36,9.49,4,113.36,96.2,118.32,Supplier A18,PL,19,Approved,Anode graphite,Graphite,9.4,0.47,0.13,17945.59,17775.4,170.1899999999987,0.9574468085106425,0.019037546271813855,False,2024-07,0.7037,False,Multivariate exception
PO-003833,2024-07-08,SUP-015,CMP-007,5017,5017,200,44.27,10,113.36,96.2,118.32,Supplier A16,DE,12,Approved,Module housing,Aluminium,42.0,0.18,0.26,222102.59000000003,210714.0,11388.590000000026,5.404761904761912,0.039864460833167234,False,2024-07,2.4562,False,Late delivery
PO-000167,2024-07-08,SUP-020,CMP-006,3919,3919,15,27.61,0,113.36,96.2,118.32,Supplier A21,KR,21,Preferred,Thermal management plate,Aluminium,28.0,0.16,0.24,108203.59,109732.0,-1528.4100000000035,-1.3928571428571401,0.003827507017096198,True,2024-07,0.0,False,Multivariate exception
PO-004506,2024-07-08,SUP-022,CMP-006,2313,2313,32,29.66,3,113.36,96.2,118.32,Supplier A23,DE,12,Preferred,Thermal management plate,Aluminium,28.0,0.16,0.24,68603.58,64764.0,3839.5800000000017,5.928571428571439,0.013834846519671422,False,2024-07,0.6161,False,Multivariate exception
PO-004053,2024-07-09,SUP-049,CMP-000,1652,1652,18,34.43,-2,113.3,96.14,118.24,Supplier B24,FI,9,Preferred,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,56878.36,51212.0,5666.360000000001,11.064516129032253,0.010895883777239709,True,2024-07,1.1533,False,Multivariate exception
PO-000668,2024-07-09,SUP-017,CMP-004,5758,5758,69,83.58,-2,113.3,96.14,118.24,Supplier A18,PL,19,Approved,Battery cell,Multi-material,74.0,0.52,0.18,481253.64,426092.0,55161.640000000014,12.945945945945937,0.01198332754428621,True,2024-07,1.4013,False,Multivariate exception
PO-003270,2024-07-09,SUP-027,CMP-001,1904,1904,4,9.78,3,113.3,96.14,118.24,Supplier B02,CZ,17,Preferred,Anode graphite,Graphite,9.4,0.47,0.13,18621.12,17897.600000000002,723.5199999999968,4.042553191489362,0.0021008403361344537,False,2024-07,0.4443,False,Multivariate exception
PO-000431,2024-07-10,SUP-029,CMP-001,4395,4395,140,9.19,5,113.23,96.09,118.16,Supplier B04,DE,12,Strategic,Anode graphite,Graphite,9.4,0.47,0.13,40390.049999999996,41313.0,-922.9500000000044,-2.2340425531914954,0.03185437997724687,False,2024-07,1.4296,False,Multivariate exception
PO-002987,2024-07-10,SUP-045,CMP-004,5363,5363,10,78.44,1,113.23,96.09,118.16,Supplier B20,DE,12,Approved,Battery cell,Multi-material,74.0,0.52,0.18,420673.72,396862.0,23811.719999999972,6.000000000000005,0.001864628006712661,True,2024-07,0.4857,False,Multivariate exception
PO-003603,2024-07-10,SUP-045,CMP-000,2755,2755,14,35.57,-3,113.23,96.09,118.16,Supplier B20,DE,12,Approved,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,97995.35,85405.0,12590.350000000006,14.741935483870972,0.005081669691470054,True,2024-07,1.6381,False,High unit-price variance
PO-000125,2024-07-11,SUP-032,CMP-002,3023,3023,27,4.95,6,113.17,96.04,118.08,Supplier B07,CZ,17,Preferred,Cell casing,Aluminium,4.8,0.22,0.2,14963.85,14510.4,453.4500000000007,3.125,0.008931524975190208,False,2024-07,0.9598,False,Multivariate exception
PO-003749,2024-07-11,SUP-023,CMP-007,2321,2321,137,41.94,1,113.17,96.04,118.08,Supplier A24,DE,12,Approved,Module housing,Aluminium,42.0,0.18,0.26,97342.73999999999,97482.0,-139.2600000000093,-0.14285714285714457,0.05902628177509694,True,2024-07,2.9039,True,High defect rate
PO-000583,2024-07-11,SUP-036,CMP-001,2585,2585,14,8.88,1,113.17,96.04,118.08,Supplier B11,DE,12,Strategic,Anode graphite,Graphite,9.4,0.47,0.13,22954.800000000003,24299.0,-1344.199999999997,-5.531914893617018,0.005415860735009671,True,2024-07,0.0,False,Multivariate exception
PO-000153,2024-07-11,SUP-049,CMP-004,848,848,7,82.51,2,113.17,96.04,118.08,Supplier B24,FI,9,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,69968.48000000001,62752.0,7216.4800000000105,11.5,0.008254716981132075,True,2024-07,1.2257,False,Multivariate exception
PO-000402,2024-07-11,SUP-027,CMP-003,1495,1495,4,7.08,6,113.17,96.04,118.08,Supplier B02,CZ,17,Preferred,Copper busbar,Copper,7.2,0.4,0.11,10584.6,10764.0,-179.39999999999964,-1.6666666666666718,0.0026755852842809363,False,2024-07,0.9539,False,Multivariate exception
PO-000100,2024-07-12,SUP-040,CMP-001,2414,2414,6,9.61,-2,113.1,95.98,117.99,Supplier B15,KR,21,Preferred,Anode graphite,Graphite,9.4,0.47,0.13,23198.539999999997,22691.600000000002,506.93999999999505,2.2340425531914843,0.0024855012427506215,True,2024-07,0.0,False,Multivariate exception
PO-004781,2024-07-12,SUP-014,CMP-002,5712,5712,22,4.95,3,113.1,95.98,117.99,Supplier A15,DE,12,Strategic,Cell casing,Aluminium,4.8,0.22,0.2,28274.4,27417.6,856.8000000000029,3.125,0.003851540616246499,False,2024-07,0.3962,False,Multivariate exception
PO-002690,2024-07-12,SUP-026,CMP-009,499,499,19,13.71,0,113.1,95.98,117.99,Supplier B01,DE,12,Approved,Pack seal & insulation,Polymers,13.0,0.06,0.14,6841.290000000001,6487.0,354.2900000000009,5.461538461538473,0.03807615230460922,True,2024-07,1.65,False,Multivariate exception
PO-003285,2024-07-12,SUP-008,CMP-004,1378,1378,26,80.99,-4,113.1,95.98,117.99,Supplier A09,CN,42,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,111604.21999999999,101972.0,9632.219999999987,9.445945945945944,0.018867924528301886,True,2024-07,1.0211,False,Multivariate exception
PO-002885,2024-07-12,SUP-032,CMP-000,2915,2915,37,35.25,4,113.1,95.98,117.99,Supplier B07,CZ,17,Preferred,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,102753.75,90365.0,12388.75,13.709677419354849,0.012692967409948542,False,2024-07,1.6074,False,Multivariate exception
PO-001167,2024-07-12,SUP-050,CMP-004,1118,1118,14,80.11,3,113.1,95.98,117.99,Supplier B25,CZ,17,Strategic,Battery cell,Multi-material,74.0,0.52,0.18,89562.98,82732.0,6830.979999999996,8.256756756756767,0.012522361359570662,False,2024-07,0.8712,False,Multivariate exception
PO-003622,2024-07-13,SUP-007,CMP-006,4803,4803,33,28.38,3,113.04,95.93,117.91,Supplier A08,DE,12,Strategic,Thermal management plate,Aluminium,28.0,0.16,0.24,136309.13999999998,134484.0,1825.1399999999849,1.3571428571428568,0.006870705808869456,False,2024-07,0.3816,False,Multivariate exception
PO-002216,2024-07-13,SUP-030,CMP-004,3115,3115,27,79.37,3,113.04,95.93,117.91,Supplier B05,CZ,17,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,247237.55000000002,230510.0,16727.550000000017,7.256756756756766,0.008667736757624398,False,2024-07,0.7549,False,Multivariate exception
PO-000864,2024-07-14,SUP-053,CMP-004,4518,4518,16,75.87,0,112.97,95.88,117.83,Supplier C02,CZ,17,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,342780.66000000003,334332.0,8448.660000000033,2.527027027027029,0.0035413899955732625,True,2024-07,0.0278,False,Multivariate exception
PO-004609,2024-07-14,SUP-016,CMP-004,3372,3372,69,78.21,3,112.97,95.88,117.83,Supplier A17,CN,42,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,263724.12,249528.0,14196.119999999995,5.68918918918917,0.020462633451957295,False,2024-07,0.7692,False,Multivariate exception
PO-001168,2024-07-14,SUP-041,CMP-002,2471,2471,49,4.92,-4,112.97,95.88,117.83,Supplier B16,SE,10,Strategic,Cell casing,Aluminium,4.8,0.22,0.2,12157.32,11860.8,296.52000000000044,2.5000000000000133,0.019830028328611898,True,2024-07,0.4595,False,Multivariate exception
PO-002676,2024-07-14,SUP-034,CMP-006,3480,3480,17,28.99,2,112.97,95.88,117.83,Supplier B09,CN,42,Preferred,Thermal management plate,Aluminium,28.0,0.16,0.24,100885.2,97440.0,3445.199999999997,3.5357142857142865,0.004885057471264368,True,2024-07,0.2495,False,Multivariate exception
PO-004088,2024-07-15,SUP-048,CMP-000,4585,4585,27,34.06,0,112.9,95.83,117.74,Supplier B23,PL,19,Preferred,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,156165.1,142135.0,14030.100000000006,9.870967741935498,0.0058887677208287895,True,2024-07,0.996,False,Multivariate exception
PO-002187,2024-07-15,SUP-037,CMP-006,5560,5560,43,30.1,2,112.9,95.83,117.74,Supplier B12,CZ,17,Preferred,Thermal management plate,Aluminium,28.0,0.16,0.24,167356.0,155680.0,11676.0,7.499999999999996,0.007733812949640288,True,2024-07,0.7095,False,Multivariate exception
PO-000137,2024-07-15,SUP-000,CMP-001,1345,1345,13,9.76,2,112.9,95.83,117.74,Supplier A01,HU,24,Preferred,Anode graphite,Graphite,9.4,0.47,0.13,13127.199999999999,12643.0,484.1999999999989,3.8297872340425476,0.009665427509293681,True,2024-07,0.2761,False,Multivariate exception
PO-002892,2024-07-15,SUP-022,CMP-008,4388,4388,28,19.07,-2,112.9,95.83,117.74,Supplier A23,DE,12,Preferred,High-voltage connector,Copper/Electronics,18.0,0.18,0.1,83679.16,78984.0,4695.1600000000035,5.944444444444441,0.006381039197812215,True,2024-07,0.4783,False,Multivariate exception
PO-004026,2024-07-15,SUP-032,CMP-002,1565,1565,20,5.09,3,112.9,95.83,117.74,Supplier B07,CZ,17,Preferred,Cell casing,Aluminium,4.8,0.22,0.2,7965.849999999999,7512.0,453.84999999999945,6.0416666666666785,0.012779552715654952,False,2024-07,0.6222,False,Multivariate exception
PO-003016,2024-07-15,SUP-051,CMP-008,2063,2063,42,19.15,0,112.9,95.83,117.74,Supplier B26,KR,21,Approved,High-voltage connector,Copper/Electronics,18.0,0.18,0.1,39506.45,37134.0,2372.449999999997,6.388888888888888,0.02035870092098885,True,2024-07,0.7281,False,Multivariate exception
PO-004792,2024-07-15,SUP-047,CMP-007,5631,5631,24,44.92,3,112.9,95.83,117.74,Supplier B22,HU,24,Preferred,Module housing,Aluminium,42.0,0.18,0.26,252944.52000000002,236502.0,16442.52000000002,6.952380952380954,0.004262120404901438,False,2024-07,0.7205,False,Multivariate exception
PO-001713,2024-07-16,SUP-004,CMP-001,1781,1781,23,9.12,6,112.84,95.78,117.66,Supplier A05,PL,19,Preferred,Anode graphite,Graphite,9.4,0.47,0.13,16242.72,16741.4,-498.6800000000021,-2.9787234042553346,0.01291409320606401,False,2024-07,0.9543,False,Multivariate exception
PO-002683,2024-07-16,SUP-026,CMP-001,1347,1347,14,9.17,2,112.84,95.78,117.66,Supplier B01,DE,12,Approved,Anode graphite,Graphite,9.4,0.47,0.13,12351.99,12661.800000000001,-309.8100000000013,-2.4468085106382986,0.010393466963622866,True,2024-07,0.1908,False,Multivariate exception
PO-001246,2024-07-16,SUP-047,CMP-004,2192,2192,16,78.81,0,112.84,95.78,117.66,Supplier B22,HU,24,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,172751.52000000002,162208.0,10543.520000000019,6.499999999999995,0.0072992700729927005,True,2024-07,0.5516,False,Multivariate exception
PO-002721,2024-07-16,SUP-049,CMP-009,2297,2297,18,12.93,3,112.84,95.78,117.66,Supplier B24,FI,9,Preferred,Pack seal & insulation,Polymers,13.0,0.06,0.14,29700.21,29861.0,-160.79000000000087,-0.5384615384615432,0.00783630822812364,False,2024-07,0.3816,False,Multivariate exception
PO-000424,2024-07-16,SUP-003,CMP-006,3844,3844,80,29.8,-1,112.84,95.78,117.66,Supplier A04,KR,21,Approved,Thermal management plate,Aluminium,28.0,0.16,0.24,114551.2,107632.0,6919.199999999997,6.428571428571428,0.02081165452653486,True,2024-07,0.7513,False,Multivariate exception
PO-003919,2024-07-16,SUP-023,CMP-000,3344,3344,17,33.25,3,112.84,95.78,117.66,Supplier A24,DE,12,Approved,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,111188.0,103664.0,7524.0,7.258064516129026,0.005083732057416268,False,2024-07,0.755,False,Multivariate exception
PO-004299,2024-07-17,SUP-045,CMP-003,1207,1207,3,7.69,1,112.77,95.72,117.57,Supplier B20,DE,12,Approved,Copper busbar,Copper,7.2,0.4,0.11,9281.83,8690.4,591.4300000000003,6.805555555555554,0.0024855012427506215,True,2024-07,0.5918,False,Multivariate exception
PO-003067,2024-07-17,SUP-039,CMP-001,5453,5453,34,9.33,6,112.77,95.72,117.57,Supplier B14,PT,15,Preferred,Anode graphite,Graphite,9.4,0.47,0.13,50876.49,51258.200000000004,-381.7100000000064,-0.7446808510638281,0.006235099944984412,False,2024-07,0.9539,False,Multivariate exception
PO-002195,2024-07-17,SUP-018,CMP-004,3514,3514,145,82.98,-1,112.77,95.72,117.57,Supplier A19,CN,42,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,291591.72000000003,260036.0,31555.72000000003,12.135135135135133,0.04126351735913489,True,2024-07,2.2138,False,Multivariate exception
PO-001626,2024-07-17,SUP-037,CMP-002,1556,1556,13,4.8,-4,112.77,95.72,117.57,Supplier B12,CZ,17,Preferred,Cell casing,Aluminium,4.8,0.22,0.2,7468.799999999999,7468.799999999999,0.0,0.0,0.008354755784061696,True,2024-07,0.0,False,Multivariate exception
